ordinal,kind,section,depth,title,menu_path,node_id,parent_id,is_leaf,has_children,has_document,slug,url,label_no
4167,document,开发,7,GetNodeType,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > ExtendedKernelContext > GetNodeType,000201786024226888932b8662c0723f,000201786024226888509afdfc01f5b6,True,False,True,cannkit-getnodetype,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-getnodetype,
4168,document,开发,7,GetNodeName,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > ExtendedKernelContext > GetNodeName,000201786024226888938a9c0e43d34c,000201786024226888509afdfc01f5b6,True,False,True,cannkit-getnodename,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-getnodename,
4169,document,开发,7,GetComputeNodeInfo,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > ExtendedKernelContext > GetComputeNodeInfo,00020178602422688894585528c4a74f,000201786024226888509afdfc01f5b6,True,False,True,cannkit-getcomputenodeinfo,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-getcomputenodeinfo,
4170,document,开发,7,GetKernelName,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > ExtendedKernelContext > GetKernelName,000201786024226888959daff61f83d8,000201786024226888509afdfc01f5b6,True,False,True,cannkit-getkernelname,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-getkernelname,
4171,document,开发,7,GetKernelType,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > ExtendedKernelContext > GetKernelType,000201786024226888970d58c8a56724,000201786024226888509afdfc01f5b6,True,False,True,cannkit-getkerneltype,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-getkerneltype,
4172,document,开发,7,GetExtendInfo,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > ExtendedKernelContext > GetExtendInfo,00020178602422688897773ce50bf556,000201786024226888509afdfc01f5b6,True,False,True,cannkit-getextendinfo,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-getextendinfo,
4173,document-branch,开发,6,InferDataTypeContext,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > InferDataTypeContext,00020178602422688851486f0d31b2f2,000201786024226888409c38af0748d8,False,True,True,cannkit-inferdatatypecontext,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-inferdatatypecontext,
4174,document,开发,7,GetInputDataType,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > InferDataTypeContext > GetInputDataType,000201786024226888623d1033e37f29,00020178602422688851486f0d31b2f2,True,False,True,cannkit-getinputdatatype,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-getinputdatatype,
4175,document,开发,7,GetOptionalInputDataType,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > InferDataTypeContext > GetOptionalInputDataType,000201786024226888673c4fadd64d9e,00020178602422688851486f0d31b2f2,True,False,True,cannkit-getoptionalinputdatatype,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-getoptionalinputdatatype,
4176,document,开发,7,GetRequiredInputDataType,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > InferDataTypeContext > GetRequiredInputDataType,0002017860242268887215413702e80f,00020178602422688851486f0d31b2f2,True,False,True,cannkit-getrequiredinputdatatype,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-getrequiredinputdatatype,
4177,document,开发,7,GetOutputDataType,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > InferDataTypeContext > GetOutputDataType,000201786024226888738eba055088d5,00020178602422688851486f0d31b2f2,True,False,True,cannkit-getoutputdatatype,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-getoutputdatatype,
4178,document,开发,7,SetOutputDataType,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > InferDataTypeContext > SetOutputDataType,000201786024226888776d7140f14172,00020178602422688851486f0d31b2f2,True,False,True,cannkit-setoutputdatatype,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-setoutputdatatype,
4179,document-branch,开发,6,InferShapeContext,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > InferShapeContext,000201786024226888518e01733e1b16,000201786024226888409c38af0748d8,False,True,True,cannkit-infershapecontext,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-infershapecontext,
4180,document,开发,7,GetInputShape,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > InferShapeContext > GetInputShape,000201786024226888589c0b0c1977a3,000201786024226888518e01733e1b16,True,False,True,cannkit-infershapecontext-getinputshape,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-infershapecontext-getinputshape,
4181,document,开发,7,GetInputTensor,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > InferShapeContext > GetInputTensor,00020178602422688867111fd6895a00,000201786024226888518e01733e1b16,True,False,True,cannkit-infershapecontext-getinputtensor,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-infershapecontext-getinputtensor,
4182,document,开发,7,GetOptionalInputShape,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > InferShapeContext > GetOptionalInputShape,000201786024226888693a6af6881aad,000201786024226888518e01733e1b16,True,False,True,cannkit-infershapecontext-getoptionalinputshape,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-infershapecontext-getoptionalinputshape,
4183,document,开发,7,GetRequiredInputTensor,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > InferShapeContext > GetRequiredInputTensor,000201786024226888753634124e1e9b,000201786024226888518e01733e1b16,True,False,True,cannkit-infershapecontext-getrequiredinputtensor,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-infershapecontext-getrequiredinputtensor,
4184,document,开发,7,GetRequiredInputShape,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > InferShapeContext > GetRequiredInputShape,000201786024226888797c0f3aa67c0e,000201786024226888518e01733e1b16,True,False,True,cannkit-infershapecontext-getrequiredinputshape,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-infershapecontext-getrequiredinputshape,
4185,document,开发,7,GetOutputShape,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > InferShapeContext > GetOutputShape,00020178602422688882517dc7dff12c,000201786024226888518e01733e1b16,True,False,True,cannkit-infershapecontext-getoutputshape,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-infershapecontext-getoutputshape,
4186,document-branch,开发,6,InferShapeRangeContext,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > InferShapeRangeContext,000201786024226888520c893765053e,000201786024226888409c38af0748d8,False,True,True,cannkit-infershaperangecontext,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-infershaperangecontext,
4187,document,开发,7,GetInputShapeRange,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > InferShapeRangeContext > GetInputShapeRange,000201786024226888616d3c51e0ec9f,000201786024226888520c893765053e,True,False,True,cannkit-getinputshaperange,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-getinputshaperange,
4188,document,开发,7,GetInputTensorRange,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > InferShapeRangeContext > GetInputTensorRange,000201786024226888655466bb2a508a,000201786024226888520c893765053e,True,False,True,cannkit-getinputtensorrange,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-getinputtensorrange,
4189,document,开发,7,GetOptionalInputTensorRange,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > InferShapeRangeContext > GetOptionalInputTensorRange,000201786024226888717b40e63bc9bc,000201786024226888520c893765053e,True,False,True,cannkit-getoptionalinputtensorrange,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-getoptionalinputtensorrange,
4190,document,开发,7,GetDynamicInputTensorRange,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > InferShapeRangeContext > GetDynamicInputTensorRange,0002017860242268887420f48e27c448,000201786024226888520c893765053e,True,False,True,cannkit-getdynamicinputtensorrange,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-getdynamicinputtensorrange,
4191,document,开发,7,GetOptionalInputShapeRange,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > InferShapeRangeContext > GetOptionalInputShapeRange,00020178602422688876715bdb5bb189,000201786024226888520c893765053e,True,False,True,cannkit-getoptionalinputshaperange,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-getoptionalinputshaperange,
4192,document,开发,7,GetDynamicInputShapeRange,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > InferShapeRangeContext > GetDynamicInputShapeRange,000201786024226888807313b2537f1f,000201786024226888520c893765053e,True,False,True,cannkit-getdynamicinputshaperange,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-getdynamicinputshaperange,
4193,document,开发,7,GetRequiredInputShapeRange,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > InferShapeRangeContext > GetRequiredInputShapeRange,000201786024226888857eaebc8dfb9a,000201786024226888520c893765053e,True,False,True,cannkit-getrequiredinputshaperange,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-getrequiredinputshaperange,
4194,document,开发,7,GetRequiredInputTensorRange,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > InferShapeRangeContext > GetRequiredInputTensorRange,0002017860242268888771d2f372f861,000201786024226888520c893765053e,True,False,True,cannkit-getrequiredinputtensorrange,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-getrequiredinputtensorrange,
4195,document,开发,7,GetOutputShapeRange,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > InferShapeRangeContext > GetOutputShapeRange,0002017860242268888929d94a0046cf,000201786024226888520c893765053e,True,False,True,cannkit-getoutputshaperange,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-getoutputshaperange,
4196,document-branch,开发,6,OpImplRegisterV2,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > OpImplRegisterV2,00020178602422688852315f079e88b2,000201786024226888409c38af0748d8,False,True,True,cannkit-opimpiregisterv2,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-opimpiregisterv2,
4197,document,开发,7,构造和析构函数,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > OpImplRegisterV2 > 构造和析构函数,000201786024226888591d987eaa3137,00020178602422688852315f079e88b2,True,False,True,cannkit-opimpiregisterv2-construction,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-opimpiregisterv2-construction,
4198,document,开发,7,InferShape,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > OpImplRegisterV2 > InferShape,0002017860242268886520581921280d,00020178602422688852315f079e88b2,True,False,True,cannkit-infershape,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-infershape,
4199,document,开发,7,InferShapeRange,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > OpImplRegisterV2 > InferShapeRange,000201786024226888707a2a069a76d9,00020178602422688852315f079e88b2,True,False,True,cannkit-infershaperange,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-infershaperange,
4200,document,开发,7,InferDataType,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > OpImplRegisterV2 > InferDataType,000201786024226888746ac96d751dec,00020178602422688852315f079e88b2,True,False,True,cannkit-inferdatatype,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-inferdatatype,
4201,document,开发,7,Tiling,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > OpImplRegisterV2 > Tiling,000201786024226888771001ca7410f6,00020178602422688852315f079e88b2,True,False,True,cannkit-tiling,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-tiling,
4202,document,开发,7,PrivateAttr,开发 > AI > CANN Kit（CANN异构计算框架服务） > AscendC算子开发 > AscendC算子接口 > 基础数据结构和接口 > gert命名空间 > OpImplRegisterV2 > PrivateAttr,00020178602422688881866d035f1e31,00020178602422688852315f079e88b2,True,False,True,cannkit-privateattr,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/cannkit-privateattr,
